publication_number,grant_year,high_impact,dataset_split
US-11584550-B2,2023,0,Validation
US-11584622-B2,2023,0,Validation
US-11585039-B2,2023,0,Validation
US-11585671-B1,2023,1,Validation
US-11585732-B2,2023,0,Validation
US-11585765-B1,2023,0,Validation
US-11585869-B2,2023,1,Validation
US-11585894-B2,2023,0,Validation
US-11585896-B2,2023,1,Validation
US-11585918-B2,2023,0,Validation
US-11585923-B2,2023,1,Validation
US-11585955-B2,2023,0,Validation
US-11586159-B2,2023,1,Validation
US-11586161-B2,2023,0,Validation
US-11586163-B2,2023,0,Validation
US-11586167-B2,2023,1,Validation
US-11586177-B2,2023,1,Validation
US-11586178-B2,2023,0,Validation
US-11586181-B2,2023,0,Validation
US-11586188-B2,2023,1,Validation
US-11586194-B2,2023,1,Validation
US-11586200-B2,2023,0,Validation
US-11586203-B2,2023,0,Validation
US-11586212-B2,2023,0,Validation
US-11586213-B2,2023,1,Validation
US-11586214-B2,2023,0,Validation
US-11586218-B2,2023,0,Validation
US-11586276-B2,2023,1,Validation
US-11586341-B2,2023,0,Validation
US-11586361-B2,2023,0,Validation
US-11586366-B2,2023,0,Validation
US-11586368-B1,2023,0,Validation
US-11586380-B2,2023,0,Validation
US-11586381-B2,2023,0,Validation
US-11586402-B2,2023,0,Validation
US-11586407-B2,2023,0,Validation
US-11586410-B2,2023,0,Validation
US-11586415-B1,2023,1,Validation
US-11586417-B2,2023,0,Validation
US-11586432-B1,2023,0,Validation
US-11586436-B1,2023,1,Validation
US-11586437-B1,2023,1,Validation
US-11586438-B2,2023,0,Validation
US-11586442-B2,2023,0,Validation
US-11586448-B2,2023,1,Validation
US-11586452-B2,2023,0,Validation
US-11586463-B2,2023,0,Validation
US-11586464-B2,2023,0,Validation
US-11586469-B2,2023,0,Validation
US-11586473-B2,2023,0,Validation
US-11586474-B2,2023,0,Validation
US-11586475-B2,2023,0,Validation
US-11586478-B2,2023,0,Validation
US-11586483-B2,2023,0,Validation
US-11586488-B2,2023,0,Validation
US-11586490-B2,2023,0,Validation
US-11586491-B2,2023,0,Validation
US-11586521-B2,2023,0,Validation
US-11586522-B2,2023,1,Validation
US-11586531-B2,2023,0,Validation
US-11586546-B2,2023,0,Validation
US-11586558-B2,2023,0,Validation
US-11586575-B2,2023,0,Validation
US-11586578-B1,2023,1,Validation
US-11586580-B2,2023,0,Validation
US-11586596-B2,2023,0,Validation
US-11586597-B2,2023,0,Validation
US-11586601-B2,2023,1,Validation
US-11586609-B2,2023,0,Validation
US-11586615-B2,2023,0,Validation
US-11586618-B2,2023,0,Validation
US-11586623-B2,2023,0,Validation
US-11586635-B2,2023,0,Validation
US-11586637-B2,2023,0,Validation
US-11586652-B2,2023,0,Validation
US-11586655-B2,2023,0,Validation
US-11586656-B2,2023,0,Validation
US-11586659-B2,2023,0,Validation
US-11586660-B2,2023,0,Validation
US-11586662-B2,2023,0,Validation
US-11586666-B2,2023,0,Validation
US-11586681-B2,2023,0,Validation
US-11586691-B2,2023,0,Validation
US-11586698-B2,2023,0,Validation
US-11586701-B2,2023,0,Validation
US-11586702-B2,2023,1,Validation
US-11586703-B2,2023,0,Validation
US-11586705-B2,2023,0,Validation
US-11586706-B2,2023,0,Validation
US-11586713-B2,2023,0,Validation
US-11586714-B2,2023,0,Validation
US-11586724-B1,2023,1,Validation
US-11586728-B2,2023,0,Validation
US-11586731-B2,2023,0,Validation
US-11586734-B2,2023,0,Validation
US-11586736-B2,2023,0,Validation
US-11586737-B2,2023,0,Validation
US-11586743-B2,2023,0,Validation
US-11586751-B2,2023,0,Validation
US-11586756-B2,2023,0,Validation
US-11586768-B2,2023,1,Validation
US-11586773-B1,2023,0,Validation
US-11586781-B2,2023,0,Validation
US-11586792-B2,2023,0,Validation
US-11586799-B1,2023,0,Validation
US-11586809-B2,2023,0,Validation
US-11586810-B2,2023,1,Validation
US-11586811-B2,2023,1,Validation
US-11586812-B2,2023,0,Validation
US-11586815-B2,2023,1,Validation
US-11586816-B2,2023,0,Validation
US-11586817-B2,2023,0,Validation
US-11586820-B2,2023,0,Validation
US-11586822-B2,2023,0,Validation
US-11586825-B2,2023,1,Validation
US-11586826-B2,2023,1,Validation
US-11586829-B2,2023,1,Validation
US-11586830-B2,2023,1,Validation
US-11586831-B2,2023,0,Validation
US-11586833-B2,2023,0,Validation
US-11586836-B2,2023,0,Validation
US-11586838-B2,2023,0,Validation
US-11586839-B2,2023,0,Validation
US-11586840-B2,2023,0,Validation
US-11586841-B2,2023,0,Validation
US-11586844-B2,2023,0,Validation
US-11586845-B2,2023,0,Validation
US-11586847-B1,2023,1,Validation
US-11586848-B2,2023,0,Validation
US-11586849-B2,2023,0,Validation
US-11586850-B2,2023,0,Validation
US-11586852-B2,2023,0,Validation
US-11586853-B2,2023,0,Validation
US-11586854-B2,2023,1,Validation
US-11586855-B2,2023,0,Validation
US-11586856-B2,2023,0,Validation
US-11586860-B2,2023,0,Validation
US-11586861-B2,2023,0,Validation
US-11586864-B2,2023,0,Validation
US-11586874-B2,2023,0,Validation
US-11586875-B2,2023,0,Validation
US-11586877-B2,2023,0,Validation
US-11586878-B1,2023,1,Validation
US-11586879-B2,2023,0,Validation
US-11586880-B2,2023,0,Validation
US-11586881-B2,2023,1,Validation
US-11586882-B2,2023,0,Validation
US-11586883-B2,2023,0,Validation
US-11586884-B2,2023,0,Validation
US-11586885-B2,2023,0,Validation
US-11586886-B2,2023,0,Validation
US-11586887-B2,2023,0,Validation
US-11586888-B2,2023,0,Validation
US-11586889-B1,2023,0,Validation
US-11586890-B2,2023,1,Validation
US-11586891-B2,2023,0,Validation
US-11586892-B1,2023,0,Validation
US-11586893-B2,2023,0,Validation
US-11586894-B2,2023,0,Validation
US-11586895-B1,2023,0,Validation
US-11586896-B2,2023,0,Validation
US-11586897-B2,2023,0,Validation
US-11586898-B2,2023,0,Validation
US-11586899-B2,2023,0,Validation
US-11586900-B2,2023,0,Validation
US-11586901-B2,2023,0,Validation
US-11586902-B1,2023,1,Validation
US-11586903-B2,2023,0,Validation
US-11586904-B2,2023,1,Validation
US-11586905-B2,2023,0,Validation
US-11586906-B2,2023,0,Validation
US-11586907-B2,2023,1,Validation
US-11586908-B1,2023,0,Validation
US-11586909-B2,2023,0,Validation
US-11586910-B1,2023,1,Validation
US-11586911-B2,2023,0,Validation
US-11586912-B2,2023,0,Validation
US-11586913-B2,2023,0,Validation
US-11586914-B2,2023,0,Validation
US-11586915-B2,2023,1,Validation
US-11586916-B2,2023,0,Validation
US-11586917-B2,2023,0,Validation
US-11586918-B2,2023,0,Validation
US-11586919-B2,2023,0,Validation
US-11586920-B2,2023,0,Validation
US-11586921-B2,2023,0,Validation
US-11586922-B2,2023,0,Validation
US-11586923-B2,2023,0,Validation
US-11586924-B2,2023,0,Validation
US-11586925-B2,2023,1,Validation
US-11586926-B2,2023,0,Validation
US-11586927-B2,2023,0,Validation
US-11586928-B2,2023,0,Validation
US-11586929-B2,2023,0,Validation
US-11586930-B2,2023,0,Validation
US-11586931-B2,2023,0,Validation
US-11586932-B2,2023,0,Validation
US-11586933-B2,2023,0,Validation
US-11586934-B1,2023,0,Validation
US-11586935-B2,2023,0,Validation
US-11586936-B2,2023,1,Validation
US-11586937-B1,2023,0,Validation
US-11586938-B2,2023,0,Validation
US-11586939-B2,2023,0,Validation
US-11586940-B2,2023,1,Validation
US-11586941-B2,2023,0,Validation
US-11586942-B2,2023,0,Validation
US-11586943-B2,2023,1,Validation
US-11586944-B2,2023,1,Validation
US-11586945-B2,2023,0,Validation
US-11586946-B2,2023,0,Validation
US-11586947-B2,2023,0,Validation
US-11586948-B2,2023,0,Validation
US-11586949-B2,2023,0,Validation
US-11586950-B2,2023,0,Validation
US-11586951-B2,2023,0,Validation
US-11586952-B2,2023,1,Validation
US-11586953-B2,2023,1,Validation
US-11586954-B2,2023,0,Validation
US-11586955-B2,2023,0,Validation
US-11586956-B2,2023,0,Validation
US-11586957-B2,2023,0,Validation
US-11586958-B2,2023,0,Validation
US-11586959-B2,2023,0,Validation
US-11586960-B2,2023,1,Validation
US-11586961-B2,2023,0,Validation
US-11586962-B2,2023,0,Validation
US-11586963-B2,2023,0,Validation
US-11586964-B2,2023,0,Validation
US-11586965-B1,2023,1,Validation
US-11586966-B2,2023,0,Validation
US-11586967-B2,2023,0,Validation
US-11586968-B2,2023,1,Validation
US-11586969-B2,2023,0,Validation
US-11586970-B2,2023,0,Validation
US-11586971-B2,2023,0,Validation
US-11586972-B2,2023,1,Validation
US-11586973-B2,2023,0,Validation
US-11586974-B2,2023,1,Validation
US-11586975-B2,2023,0,Validation
US-11586976-B2,2023,0,Validation
US-11586977-B2,2023,0,Validation
US-11586978-B2,2023,0,Validation
US-11586979-B2,2023,0,Validation
US-11586980-B2,2023,0,Validation
US-11586981-B2,2023,0,Validation
US-11586982-B2,2023,0,Validation
US-11586983-B2,2023,0,Validation
US-11586984-B2,2023,0,Validation
US-11586985-B2,2023,0,Validation
US-11586986-B2,2023,0,Validation
US-11586987-B2,2023,1,Validation
US-11586988-B2,2023,0,Validation
US-11586989-B2,2023,0,Validation
US-11586992-B2,2023,0,Validation
US-11586993-B2,2023,1,Validation
US-11586994-B2,2023,0,Validation
US-11586996-B2,2023,0,Validation
US-11587002-B1,2023,0,Validation
US-11587007-B2,2023,0,Validation
US-11587012-B2,2023,0,Validation
US-11587021-B2,2023,0,Validation
US-11587028-B2,2023,0,Validation
US-11587039-B2,2023,0,Validation
US-11587041-B2,2023,0,Validation
US-11587078-B2,2023,0,Validation
US-11587092-B2,2023,0,Validation
US-11587093-B2,2023,0,Validation
US-11587094-B2,2023,0,Validation
US-11587099-B2,2023,1,Validation
US-11587100-B2,2023,0,Validation
US-11587101-B2,2023,0,Validation
US-11587105-B2,2023,0,Validation
US-11587113-B2,2023,0,Validation
US-11587130-B1,2023,1,Validation
US-11587139-B2,2023,0,Validation
US-11587140-B2,2023,0,Validation
US-11587143-B2,2023,1,Validation
US-11587156-B2,2023,0,Validation
US-11587161-B2,2023,0,Validation
US-11587175-B1,2023,0,Validation
US-11587180-B2,2023,0,Validation
US-11587184-B2,2023,0,Validation
US-11587186-B2,2023,0,Validation
US-11587189-B2,2023,0,Validation
US-11587195-B2,2023,1,Validation
US-11587203-B2,2023,0,Validation
US-11587204-B2,2023,0,Validation
US-11587210-B1,2023,1,Validation
US-11587216-B2,2023,1,Validation
US-11587221-B2,2023,0,Validation
US-11587222-B2,2023,1,Validation
US-11587225-B2,2023,0,Validation
US-11587228-B2,2023,0,Validation
US-11587231-B2,2023,1,Validation
US-11587237-B2,2023,0,Validation
US-11587239-B2,2023,0,Validation
US-11587242-B1,2023,0,Validation
US-11587249-B2,2023,0,Validation
US-11587270-B2,2023,0,Validation
US-11587271-B2,2023,0,Validation
US-11587272-B2,2023,0,Validation
US-11587277-B2,2023,0,Validation
US-11587278-B1,2023,0,Validation
US-11587288-B2,2023,1,Validation
US-11587291-B2,2023,0,Validation
US-11587299-B2,2023,0,Validation
US-11587300-B2,2023,0,Validation
US-11587302-B2,2023,0,Validation
US-11587305-B2,2023,0,Validation
US-11587314-B2,2023,0,Validation
US-11587317-B2,2023,0,Validation
US-11587319-B2,2023,0,Validation
US-11587323-B2,2023,0,Validation
US-11587327-B2,2023,0,Validation
US-11587329-B2,2023,1,Validation
US-11587330-B2,2023,0,Validation
US-11587333-B2,2023,0,Validation
US-11587340-B2,2023,0,Validation
US-11587342-B2,2023,0,Validation
US-11587344-B2,2023,0,Validation
US-11587345-B2,2023,0,Validation
US-11587356-B2,2023,0,Validation
US-11587360-B2,2023,0,Validation
US-11587361-B2,2023,0,Validation
US-11587362-B2,2023,1,Validation
US-11587373-B2,2023,0,Validation
US-11587378-B2,2023,0,Validation
US-11587423-B2,2023,0,Validation
US-11587428-B2,2023,0,Validation
US-11587436-B1,2023,1,Validation
US-11587441-B1,2023,1,Validation
US-11587448-B2,2023,0,Validation
US-11587459-B2,2023,0,Validation
US-11587461-B2,2023,0,Validation
US-11587541-B2,2023,0,Validation
US-11587548-B2,2023,0,Validation
US-11587551-B2,2023,0,Validation
US-11587552-B2,2023,0,Validation
US-11587555-B1,2023,1,Validation
US-11587556-B2,2023,0,Validation
US-11587564-B2,2023,0,Validation
US-11587575-B2,2023,0,Validation
US-11587591-B2,2023,0,Validation
US-11587612-B2,2023,0,Validation
US-11587616-B2,2023,1,Validation
US-11587620-B2,2023,0,Validation
US-11587623-B2,2023,1,Validation
US-11587624-B2,2023,0,Validation
US-11587643-B2,2023,0,Validation
US-11587644-B2,2023,0,Validation
US-11587645-B2,2023,0,Validation
US-11587646-B2,2023,1,Validation
US-11587651-B2,2023,0,Validation
US-11587656-B2,2023,0,Validation
US-11587675-B2,2023,0,Validation
US-11587678-B2,2023,0,Validation
US-11587679-B2,2023,0,Validation
US-11587680-B2,2023,0,Validation
US-11587681-B2,2023,0,Validation
US-11587685-B2,2023,0,Validation
US-11587976-B2,2023,0,Validation
US-11588094-B2,2023,0,Validation
US-11588099-B2,2023,0,Validation
US-11588210-B2,2023,0,Validation
US-11588440-B2,2023,0,Validation
US-11588472-B1,2023,0,Validation
US-11588496-B2,2023,0,Validation
US-11588499-B2,2023,0,Validation
US-11588621-B2,2023,1,Validation
US-11588624-B2,2023,0,Validation
US-11588716-B2,2023,0,Validation
US-11588735-B2,2023,0,Validation
US-11588750-B1,2023,1,Validation
US-11588759-B2,2023,0,Validation
US-11588760-B2,2023,1,Validation
US-11588786-B2,2023,0,Validation
US-11588789-B2,2023,0,Validation
US-11588793-B2,2023,0,Validation
US-11588796-B2,2023,0,Validation
US-11588812-B2,2023,0,Validation
US-11588827-B2,2023,0,Validation
US-11588830-B1,2023,0,Validation
US-11588831-B2,2023,0,Validation
US-11588835-B2,2023,0,Validation
US-11588838-B2,2023,0,Validation
US-11588839-B2,2023,0,Validation
US-11588841-B2,2023,0,Validation
US-11588843-B1,2023,0,Validation
US-11588850-B2,2023,1,Validation
US-11588891-B2,2023,0,Validation
US-11588893-B1,2023,1,Validation
US-11588896-B2,2023,1,Validation
US-11588902-B2,2023,0,Validation
US-11588907-B2,2023,0,Validation
US-11588911-B2,2023,0,Validation
US-11588933-B2,2023,0,Validation
US-11588987-B2,2023,0,Validation
US-11589007-B2,2023,0,Validation
US-11589041-B2,2023,0,Validation
US-11589078-B2,2023,0,Validation
US-11589120-B2,2023,0,Validation
US-11589121-B2,2023,0,Validation
US-11589299-B2,2023,0,Validation
US-11589476-B2,2023,1,Validation
US-11589509-B2,2023,1,Validation
US-11589824-B2,2023,0,Validation
US-11589828-B2,2023,0,Validation
US-11589829-B2,2023,0,Validation
US-11589831-B2,2023,0,Validation
US-11589834-B2,2023,0,Validation
US-11589924-B2,2023,1,Validation
US-11589928-B2,2023,0,Validation
US-11589955-B2,2023,1,Validation
US-11590024-B2,2023,1,Validation
US-11590052-B2,2023,0,Validation
US-11590306-B2,2023,1,Validation
US-11590367-B2,2023,0,Validation
US-11590420-B2,2023,1,Validation
US-11590428-B2,2023,0,Validation
US-11590634-B2,2023,0,Validation
US-11590658-B2,2023,0,Validation
US-11590929-B2,2023,1,Validation
US-11590941-B2,2023,1,Validation
US-11590963-B2,2023,0,Validation
US-11590968-B2,2023,1,Validation
US-11590969-B1,2023,1,Validation
US-11590989-B2,2023,0,Validation
US-11591012-B2,2023,0,Validation
US-11591634-B1,2023,0,Validation
US-11591736-B2,2023,0,Validation
US-11591894-B2,2023,0,Validation
US-11591895-B2,2023,0,Validation
US-11592297-B2,2023,0,Validation
US-11592307-B1,2023,0,Validation
US-11592322-B2,2023,0,Validation
US-11592351-B2,2023,0,Validation
US-11592559-B2,2023,0,Validation
US-11592570-B2,2023,0,Validation
US-11592654-B2,2023,1,Validation
US-11592657-B2,2023,0,Validation
US-11592789-B2,2023,0,Validation
US-11592790-B2,2023,0,Validation
US-11592791-B1,2023,1,Validation
US-11592796-B2,2023,0,Validation
US-11592800-B2,2023,0,Validation
US-11592804-B2,2023,0,Validation
US-11592806-B2,2023,0,Validation
US-11592812-B2,2023,0,Validation
US-11592817-B2,2023,0,Validation
US-11592818-B2,2023,0,Validation
US-11592824-B2,2023,0,Validation
US-11592825-B2,2023,0,Validation
US-11592827-B1,2023,1,Validation
US-11592828-B2,2023,1,Validation
US-11592829-B2,2023,1,Validation
US-11592846-B1,2023,1,Validation
US-11592890-B2,2023,0,Validation
US-11592894-B2,2023,0,Validation
US-11592908-B2,2023,0,Validation
US-11592909-B2,2023,1,Validation
US-11592910-B2,2023,0,Validation
US-11592962-B2,2023,0,Validation
US-11592982-B2,2023,0,Validation
US-11592984-B2,2023,0,Validation
US-11593002-B2,2023,0,Validation
US-11593013-B2,2023,0,Validation
US-11593028-B2,2023,0,Validation
US-11593059-B2,2023,0,Validation
US-11593068-B2,2023,0,Validation
US-11593070-B2,2023,0,Validation
US-11593099-B2,2023,0,Validation
US-11593100-B2,2023,0,Validation
US-11593112-B2,2023,1,Validation
US-11593127-B2,2023,0,Validation
US-11593130-B2,2023,0,Validation
US-11593142-B2,2023,0,Validation
US-11593163-B2,2023,0,Validation
US-11593166-B2,2023,0,Validation
US-11593174-B2,2023,0,Validation
US-11593178-B2,2023,0,Validation
US-11593180-B2,2023,1,Validation
US-11593185-B2,2023,0,Validation
US-11593202-B2,2023,0,Validation
US-11593232-B2,2023,0,Validation
US-11593247-B2,2023,0,Validation
US-11593253-B2,2023,0,Validation
US-11593254-B1,2023,0,Validation
US-11593280-B2,2023,0,Validation
US-11593299-B2,2023,0,Validation
US-11593300-B2,2023,0,Validation
US-11593305-B2,2023,0,Validation
US-11593307-B2,2023,0,Validation
US-11593334-B2,2023,0,Validation
US-11593340-B2,2023,0,Validation
US-11593341-B2,2023,0,Validation
US-11593364-B2,2023,0,Validation
US-11593370-B2,2023,0,Validation
US-11593372-B2,2023,0,Validation
US-11593381-B2,2023,0,Validation
US-11593384-B2,2023,0,Validation
US-11593388-B2,2023,0,Validation
US-11593390-B2,2023,1,Validation
US-11593392-B2,2023,1,Validation
US-11593406-B2,2023,0,Validation
US-11593407-B2,2023,0,Validation
US-11593412-B2,2023,0,Validation
US-11593413-B2,2023,1,Validation
US-11593415-B1,2023,0,Validation
US-11593416-B2,2023,0,Validation
US-11593418-B2,2023,0,Validation
US-11593419-B2,2023,0,Validation
US-11593433-B2,2023,0,Validation
US-11593435-B2,2023,0,Validation
US-11593436-B2,2023,0,Validation
US-11593438-B2,2023,0,Validation
US-11593442-B2,2023,0,Validation
US-11593454-B2,2023,0,Validation
US-11593458-B2,2023,0,Validation
US-11593461-B2,2023,0,Validation
US-11593468-B2,2023,0,Validation
US-11593474-B2,2023,0,Validation
US-11593475-B2,2023,1,Validation
US-11593480-B2,2023,0,Validation
US-11593481-B2,2023,0,Validation
US-11593485-B1,2023,1,Validation
US-11593514-B2,2023,0,Validation
US-11593552-B2,2023,1,Validation
US-11593553-B1,2023,1,Validation
US-11593557-B2,2023,0,Validation
US-11593558-B2,2023,0,Validation
US-11593559-B2,2023,0,Validation
US-11593560-B2,2023,0,Validation
US-11593562-B2,2023,0,Validation
US-11593563-B2,2023,0,Validation
US-11593564-B2,2023,0,Validation
US-11593566-B2,2023,0,Validation
US-11593567-B2,2023,0,Validation
US-11593569-B2,2023,0,Validation
US-11593571-B2,2023,0,Validation
US-11593572-B2,2023,0,Validation
US-11593573-B2,2023,0,Validation
US-11593581-B2,2023,0,Validation
US-11593583-B2,2023,0,Validation
US-11593584-B2,2023,0,Validation
US-11593585-B2,2023,1,Validation
US-11593586-B2,2023,0,Validation
US-11593588-B2,2023,0,Validation
US-11593589-B2,2023,0,Validation
US-11593590-B2,2023,1,Validation
US-11593592-B2,2023,0,Validation
US-11593594-B2,2023,0,Validation
US-11593596-B2,2023,0,Validation
US-11593606-B1,2023,1,Validation
US-11593607-B2,2023,0,Validation
US-11593608-B2,2023,0,Validation
US-11593609-B2,2023,1,Validation
US-11593610-B2,2023,0,Validation
US-11593611-B2,2023,0,Validation
US-11593612-B2,2023,0,Validation
US-11593613-B2,2023,0,Validation
US-11593614-B2,2023,1,Validation
US-11593615-B2,2023,0,Validation
US-11593616-B2,2023,0,Validation
US-11593617-B2,2023,0,Validation
US-11593618-B2,2023,1,Validation
US-11593619-B2,2023,0,Validation
US-11593620-B2,2023,0,Validation
US-11593621-B2,2023,0,Validation
US-11593622-B1,2023,1,Validation
US-11593623-B2,2023,0,Validation
US-11593624-B2,2023,0,Validation
US-11593625-B2,2023,0,Validation
US-11593626-B2,2023,0,Validation
US-11593627-B2,2023,0,Validation
US-11593628-B2,2023,1,Validation
US-11593629-B2,2023,1,Validation
US-11593630-B2,2023,0,Validation
US-11593631-B2,2023,1,Validation
US-11593632-B2,2023,0,Validation
US-11593633-B2,2023,0,Validation
US-11593634-B2,2023,0,Validation
US-11593635-B2,2023,0,Validation
US-11593636-B1,2023,0,Validation
US-11593637-B2,2023,0,Validation
US-11593638-B2,2023,0,Validation
US-11593639-B1,2023,1,Validation
US-11593640-B2,2023,0,Validation
